estado,accion,q_value
cluster6_fase3,tratar_faltantes_strings_aleatorio,-0.037909041071874865
cluster6_fase3,tratar_faltantes_strings_etiqueta_desconocido,-0.03757221471048257
cluster6_fase3,tratar_faltantes_strings_eliminar,-0.03790442331423694
cluster6_fase3,tratar_faltantes_strings_moda,-0.037506212904069657
cluster7_fase10,crear_nueva_variable_None,0.0
cluster7_fase10,crear_nueva_variable_llm_qwen2.5_coder:7b,-0.9044535013906253
cluster7_fase10,crear_nueva_variable_llm_deepseek_r1:8b,-1.355239913394768
cluster7_fase10,crear_nueva_variable_llm_llama3.1:8b,-0.251969312942211
cluster7_fase9,normalizar_datos_numericos_inverso,0.0
cluster7_fase9,normalizar_datos_numericos_z_score,-1.3579669726946129
cluster7_fase9,normalizar_datos_numericos_box_cox,-0.9691618379408813
cluster7_fase9,normalizar_datos_numericos_cuadrado,0.0
cluster7_fase9,normalizar_datos_numericos_None,0.0
cluster7_fase9,normalizar_datos_numericos_sqrt,0.0
cluster7_fase9,normalizar_datos_numericos_ln,0.0
cluster2_fase4,codificar_variables_categoricas_rango_bajo_label_encoding,0.06653639292030399
cluster2_fase4,codificar_variables_categoricas_rango_bajo_None,0.06681314641706898
cluster2_fase4,codificar_variables_categoricas_rango_bajo_one_hot_encoding,0.06633040844444581
cluster3_fase13,clasificacion_random_forest,-1.4499999999999986
cluster3_fase13,clasificacion_linear_discriminant_analysis,-0.7809309580574452
cluster3_fase13,clasificacion_svc,0.004048439933664515
cluster3_fase13,clasificacion_multinomial_nb,-1.2420541900702708
cluster3_fase13,clasificacion_quadratic_discriminant_analysis,-0.414035002162756
cluster3_fase13,clasificacion_ridge_classifier,-0.5025096327872174
cluster3_fase13,clasificacion_mlp_classifier,-0.45851443572700723
cluster3_fase13,clasificacion_ada_boost,-0.74305884431443
cluster3_fase13,clasificacion_logistic_regression,-0.20040314192586467
cluster3_fase13,clasificacion_linear_svc,-0.42916126139521377
cluster3_fase13,clasificacion_sgd_classifier,-0.5368554030444045
cluster3_fase13,clasificacion_gradient_boosting,-1.3972039233052975
cluster3_fase13,clasificacion_decision_tree,0.10557537533119704
cluster3_fase13,clasificacion_knn,0.23829425720094272
cluster3_fase13,clasificacion_hist_gradient_boosting,-1.398554146109124
cluster3_fase13,clasificacion_gaussian_nb,-0.006295760446762347
cluster9_fase5,codificar_variables_categoricas_rango_medio_eliminar_variable,0.0
cluster9_fase5,codificar_variables_categoricas_rango_medio_frequency_encoding,0.0
cluster0_fase14,regresion_random_forest,-1.4499999999999986
cluster0_fase14,regresion_arbol_decision,-0.3554552626794033
cluster0_fase14,regresion_lasso,-0.5563715618552528
cluster0_fase14,regresion_ada_boost,-0.9453719801912116
cluster0_fase14,regresion_lineal,-0.563500766217781
cluster0_fase14,regresion_knn,-0.09546679522648306
cluster0_fase14,regresion_elasticnet,-0.20110756139715663
cluster0_fase14,regresion_ridge,-0.2673073171212197
cluster0_fase14,regresion_svr,-0.3148342181705359
cluster0_fase14,regresion_mlp_regressor,-0.6145668248701435
cluster0_fase14,regresion_gradient_boosting,-1.3580726617519934
cluster1_fase8,escalar_datos_numericos_None,-1.079519569334649
cluster1_fase8,escalar_datos_numericos_max_abs_scaler,-1.0795996582646235
cluster1_fase8,escalar_datos_numericos_robust_scaler,-1.079648925640501
cluster1_fase8,escalar_datos_numericos_standard_scaler,-1.07953206144461
cluster1_fase8,escalar_datos_numericos_min_max,-1.0889447583870167
cluster0_fase3,tratar_faltantes_strings_moda,-0.1874804825960628
cluster0_fase3,tratar_faltantes_strings_etiqueta_desconocido,-0.1873481792493544
cluster0_fase3,tratar_faltantes_strings_eliminar,-0.18757532909720226
cluster0_fase3,tratar_faltantes_strings_aleatorio,-0.18819724325445705
cluster4_fase12,qwen2.5_coder:7b,0.20408484464297616
cluster4_fase12,llama3.1:8b,0.20408487652133206
cluster4_fase12,ninguno,0.20408491956280392
cluster0_fase6,codificar_variables_categoricas_rango_alto_eliminar_columna,-0.2309544229221419
cluster2_fase14,regresion_random_forest,-1.413011625734508
cluster2_fase14,regresion_arbol_decision,-0.43200076683251754
cluster2_fase14,regresion_lasso,-0.12322640946622358
cluster2_fase14,regresion_ada_boost,-0.916147092560829
cluster2_fase14,regresion_lineal,-0.07481755809635239
cluster2_fase14,regresion_knn,-1.0751088098269108
cluster2_fase14,regresion_ridge,-0.25173307985095833
cluster2_fase14,regresion_elasticnet,-0.16072197337966423
cluster2_fase14,regresion_svr,-1.18625586465165
cluster2_fase14,regresion_mlp_regressor,-1.055639740948024
cluster2_fase14,regresion_gradient_boosting,-1.429282457527357
cluster5_fase10,crear_nueva_variable_None,-0.054760533353471474
cluster5_fase10,crear_nueva_variable_llm_qwen2.5_coder:7b,-0.05474967927217826
cluster5_fase10,crear_nueva_variable_llm_deepseek_r1:8b,-0.15943762446627413
cluster5_fase10,crear_nueva_variable_llm_llama3.1:8b,-0.054797093614240504
cluster1_fase9,normalizar_datos_numericos_inverso,-1.144977833496572
cluster1_fase9,normalizar_datos_numericos_z_score,-1.145044724792716
cluster1_fase9,normalizar_datos_numericos_box_cox,-1.1480904508114136
cluster1_fase9,normalizar_datos_numericos_cuadrado,-1.1450893009523195
cluster1_fase9,normalizar_datos_numericos_None,-1.1450163733466354
cluster1_fase9,normalizar_datos_numericos_sqrt,-1.1450764179868147
cluster1_fase9,normalizar_datos_numericos_ln,-1.1451310117749196
cluster6_fase15,clustering_dbscan,-0.9726670696148664
cluster6_fase15,clustering_mean_shift,-1.2699999999999987
cluster6_fase15,clustering_spectral_clustering,-1.2699999999999987
cluster6_fase15,clustering_birch,-1.158346642943552
cluster6_fase15,clustering_kmeans,-0.8807403718639855
cluster6_fase15,clustering_agglomerative_clustering,-1.0427241166625298
cluster0_fase9,normalizar_datos_numericos_inverso,-0.3349519804772076
cluster0_fase9,normalizar_datos_numericos_z_score,-0.335132024198044
cluster0_fase9,normalizar_datos_numericos_box_cox,-0.35847371742745754
cluster0_fase9,normalizar_datos_numericos_cuadrado,-0.3518209410421928
cluster0_fase9,normalizar_datos_numericos_None,-0.3469381550883484
cluster0_fase9,normalizar_datos_numericos_sqrt,-0.33878655777857747
cluster0_fase9,normalizar_datos_numericos_ln,-0.3488725282744156
cluster6_fase12,qwen2.5_coder:7b,-0.0970291478494184
cluster6_fase12,deepseek_r1:8b,-0.10125902459900198
cluster6_fase12,llama3.1:8b,-0.09540913688812402
cluster6_fase12,ninguno,-0.09416674832361603
cluster7_fase3,tratar_faltantes_strings_etiqueta_desconocido,0.0
cluster7_fase3,tratar_faltantes_strings_eliminar,0.0
cluster7_fase3,tratar_faltantes_strings_moda,0.0
cluster7_fase3,tratar_faltantes_strings_aleatorio,0.0
cluster7_fase11,seleccionar_variables_mutual_info_50,-1.449986216864577
cluster7_fase11,seleccionar_variables_mutual_info_25,-1.449986216864577
cluster7_fase11,seleccionar_variables_pca_90,-1.2699879278744914
cluster7_fase11,seleccionar_variables_umap_80,-1.4050235155639066
cluster7_fase11,seleccionar_variables_llm_deepseek_r1:8b,-1.4499999998689825
cluster7_fase11,seleccionar_variables_mutual_info_75,0.0
cluster7_fase11,seleccionar_variables_llm_llama3.1:8b,-1.2699879278744914
cluster7_fase11,seleccionar_variables_umap_50,-1.449986216864577
cluster7_fase11,seleccionar_variables_None,0.0
cluster1_fase3,tratar_faltantes_strings_aleatorio,-0.8048238883083624
cluster1_fase3,tratar_faltantes_strings_etiqueta_desconocido,-0.8048366505430737
cluster1_fase3,tratar_faltantes_strings_eliminar,-0.8048225994936995
cluster1_fase3,tratar_faltantes_strings_moda,-0.8048182375195253
cluster0_fase10,crear_nueva_variable_None,-0.3931815548408711
cluster0_fase10,crear_nueva_variable_llm_qwen2.5_coder:7b,-0.39259362035920486
cluster0_fase10,crear_nueva_variable_llm_deepseek_r1:8b,-0.46727714734149545
cluster0_fase10,crear_nueva_variable_llm_llama3.1:8b,-0.4117314129729052
cluster0_fase11,seleccionar_variables_mutual_info_25,-0.42200257145389936
cluster0_fase11,seleccionar_variables_mutual_info_50,-0.4386367995038062
cluster0_fase11,seleccionar_variables_pca_90,-0.4853178641123256
cluster0_fase11,seleccionar_variables_llm_qwen2.5_coder:7b,-0.5264836439057814
cluster0_fase11,seleccionar_variables_pca_99,-0.8143711629430471
cluster0_fase11,seleccionar_variables_umap_80,-0.5921540411991507
cluster0_fase11,seleccionar_variables_llm_deepseek_r1:8b,-0.7518907692284047
cluster0_fase11,seleccionar_variables_mutual_info_75,-0.4440530332134226
cluster0_fase11,seleccionar_variables_pca_95,-0.5525971454681736
cluster0_fase11,seleccionar_variables_llm_llama3.1:8b,-0.4864042397200198
cluster0_fase11,seleccionar_variables_select_from_model,-0.46924900445861806
cluster0_fase11,seleccionar_variables_umap_50,-0.8680417795750133
cluster0_fase11,seleccionar_variables_umap_20,-0.5733402261123117
cluster0_fase11,seleccionar_variables_None,-0.42588381758873234
cluster6_fase6,codificar_variables_categoricas_rango_alto_eliminar_columna,-0.051180466493790315
cluster7_fase12,deepseek_r1:8b,0.0
cluster7_fase12,llama3.1:8b,0.0
cluster1_fase10,crear_nueva_variable_None,-1.2146398591822845
cluster1_fase10,crear_nueva_variable_llm_qwen2.5_coder:7b,-1.2148285312970695
cluster1_fase10,crear_nueva_variable_llm_deepseek_r1:8b,-1.2293740008496787
cluster1_fase10,crear_nueva_variable_llm_llama3.1:8b,-1.214674297724243
cluster1_fase13,clasificacion_linear_discriminant_analysis,-1.449986216864577
cluster1_fase13,clasificacion_quadratic_discriminant_analysis,-1.449986216864577
cluster1_fase13,clasificacion_multinomial_nb,-1.449986216864577
cluster1_fase13,clasificacion_svc,-1.449986216864577
cluster1_fase13,clasificacion_ridge_classifier,-1.449986216864577
cluster1_fase13,clasificacion_logistic_regression,-1.449986216864577
cluster1_fase13,clasificacion_ada_boost,-1.449986216864577
cluster1_fase13,clasificacion_linear_svc,-1.449986216864577
cluster1_fase13,clasificacion_decision_tree,-1.449986216864577
cluster1_fase13,clasificacion_gradient_boosting,-1.449986216864577
cluster1_fase13,clasificacion_knn,-1.449986216864577
cluster4_fase6,codificar_variables_categoricas_rango_alto_eliminar_columna,0.14341521653905878
cluster0_fase4,codificar_variables_categoricas_rango_bajo_label_encoding,-0.20053655222183858
cluster0_fase4,codificar_variables_categoricas_rango_bajo_None,-0.19954309495426623
cluster0_fase4,codificar_variables_categoricas_rango_bajo_one_hot_encoding,-0.198769023729193
cluster4_fase9,normalizar_datos_numericos_inverso,0.1710812662862582
cluster4_fase9,normalizar_datos_numericos_z_score,-0.4856321004580947
cluster4_fase9,normalizar_datos_numericos_box_cox,-0.10580617566912401
cluster4_fase9,normalizar_datos_numericos_cuadrado,0.1710813998738677
cluster4_fase9,normalizar_datos_numericos_None,0.17108135736926466
cluster4_fase9,normalizar_datos_numericos_sqrt,0.17108137694651854
cluster4_fase9,normalizar_datos_numericos_ln,0.17108110516605982
cluster8_fase14,regresion_random_forest,-1.2014962953981578
cluster8_fase14,regresion_arbol_decision,0.01920773168474791
cluster8_fase14,regresion_lasso,0.23620993664261233
cluster8_fase14,regresion_ada_boost,-0.9436503936485371
cluster8_fase14,regresion_lineal,0.07401174661528279
cluster8_fase14,regresion_knn,-0.09056322936232458
cluster8_fase14,regresion_ridge,-0.26355492294372707
cluster8_fase14,regresion_elasticnet,-0.15166600050932327
cluster8_fase14,regresion_svr,-0.18639735740141622
cluster8_fase14,regresion_mlp_regressor,-0.06078239543786655
cluster8_fase14,regresion_gradient_boosting,-0.9401027110032301
cluster3_fase14,regresion_random_forest,-0.977637388247749
cluster3_fase14,regresion_arbol_decision,-0.49072872804683443
cluster3_fase14,regresion_lasso,0.0709059561743467
cluster3_fase14,regresion_ada_boost,-0.651668179283284
cluster3_fase14,regresion_lineal,-0.41417133373075876
cluster3_fase14,regresion_knn,-0.9644275902166184
cluster3_fase14,regresion_elasticnet,-0.27926758216343855
cluster3_fase14,regresion_ridge,-0.17907736305286648
cluster3_fase14,regresion_svr,-0.9349655301599948
cluster3_fase14,regresion_mlp_regressor,-0.9100528287655764
cluster3_fase14,regresion_gradient_boosting,-0.9431337394241753
cluster9_fase8,escalar_datos_numericos_None,0.0
cluster9_fase8,escalar_datos_numericos_max_abs_scaler,0.0
cluster9_fase8,escalar_datos_numericos_robust_scaler,0.0
cluster9_fase8,escalar_datos_numericos_standard_scaler,0.0
cluster9_fase8,escalar_datos_numericos_min_max,0.0
cluster4_fase11,seleccionar_variables_mutual_info_50,0.06224369129415126
cluster4_fase11,seleccionar_variables_mutual_info_25,-0.2839686432936714
cluster4_fase11,seleccionar_variables_pca_90,0.19243078568438285
cluster4_fase11,seleccionar_variables_llm_qwen2.5_coder:7b,-0.300043741047641
cluster4_fase11,seleccionar_variables_pca_99,-1.2699879278744914
cluster4_fase11,seleccionar_variables_llm_deepseek_r1:8b,0.0010742390572411054
cluster4_fase11,seleccionar_variables_mutual_info_75,-0.08638317332518847
cluster4_fase11,seleccionar_variables_pca_95,-0.3536636141296465
cluster4_fase11,seleccionar_variables_llm_llama3.1:8b,-1.361490799021356
cluster4_fase11,seleccionar_variables_select_from_model,0.19243078153585236
cluster4_fase11,seleccionar_variables_umap_50,-0.006782361470735979
cluster4_fase11,seleccionar_variables_umap_20,-1.4499999999999986
cluster4_fase11,seleccionar_variables_None,0.19243077318599486
cluster6_fase0,tratar_duplicados_eliminar,-0.03128733290222385
cluster6_fase0,tratar_duplicados_None,-0.03130715268041551
cluster6_fase8,escalar_datos_numericos_None,-0.06743992109668379
cluster6_fase8,escalar_datos_numericos_max_abs_scaler,-0.2203392228196786
cluster6_fase8,escalar_datos_numericos_robust_scaler,-0.06924984850186108
cluster6_fase8,escalar_datos_numericos_standard_scaler,-0.11825443522045156
cluster6_fase8,escalar_datos_numericos_min_max,-0.14056494321531599
cluster8_fase7,tratar_outliers_numericos_moda,0.03130570023819413
cluster8_fase7,tratar_outliers_numericos_media,0.02876268387739341
cluster8_fase7,tratar_outliers_numericos_None,0.031360513872159594
cluster8_fase7,tratar_outliers_numericos_eliminar,0.03175227617158166
cluster8_fase7,tratar_outliers_numericos_media_geometrica,0.026241339328089447
cluster8_fase7,tratar_outliers_numericos_aleatorio,0.033461735989364
cluster8_fase7,tratar_outliers_numericos_mediana,0.02710251368497395
cluster1_fase12,deepseek_r1:8b,-1.3671871372356545
cluster1_fase12,qwen2.5_coder:7b,-1.3671872932016298
cluster1_fase12,llama3.1:8b,-1.3671868568453023
cluster1_fase12,ninguno,-1.3671872574599182
cluster1_fase14,regresion_random_forest,-1.4397087757568312
cluster1_fase14,regresion_arbol_decision,-0.5782722111921734
cluster1_fase14,regresion_lasso,-0.32319949097243805
cluster1_fase14,regresion_ada_boost,-1.0929664809304183
cluster1_fase14,regresion_lineal,-0.22826202815469354
cluster1_fase14,regresion_knn,-0.24254436160606643
cluster1_fase14,regresion_ridge,0.04240230309056803
cluster1_fase14,regresion_elasticnet,-0.20870204211183652
cluster1_fase14,regresion_svr,-0.3515717656548533
cluster1_fase14,regresion_mlp_regressor,-0.7313016413654198
cluster1_fase14,regresion_gradient_boosting,-1.444165461026745
cluster7_fase14,regresion_random_forest,-1.449986216864577
cluster7_fase14,regresion_lasso,-1.449986216864577
cluster7_fase14,regresion_lineal,-1.449986216864577
cluster7_fase14,regresion_knn,-1.449986216864577
cluster7_fase14,regresion_ridge,-1.449986216864577
cluster7_fase14,regresion_elasticnet,-1.449986216864577
cluster7_fase14,regresion_gradient_boosting,-1.449986216864577
cluster8_fase0,tratar_duplicados_eliminar,0.006253379883741158
cluster8_fase0,tratar_duplicados_None,0.006161887308839757
cluster3_fase2,tratar_faltantes_numericos_mediana,0.08163838392450594
cluster3_fase2,tratar_faltantes_numericos_None,0.08432994602247608
cluster3_fase2,tratar_faltantes_numericos_eliminar,0.08210034325563058
cluster3_fase2,tratar_faltantes_numericos_moda,0.08405218219306476
cluster3_fase2,tratar_faltantes_numericos_aleatorio,0.08168823080707893
cluster3_fase2,tratar_faltantes_numericos_media_geometrica,0.08099894476042362
cluster3_fase2,tratar_faltantes_numericos_media,0.08601300988025858
cluster5_fase9,normalizar_datos_numericos_inverso,-0.04957100523381672
cluster5_fase9,normalizar_datos_numericos_z_score,-0.05035851616456915
cluster5_fase9,normalizar_datos_numericos_box_cox,-0.12057955724041498
cluster5_fase9,normalizar_datos_numericos_None,-0.0500058527546115
cluster5_fase9,normalizar_datos_numericos_cuadrado,-0.05048938336165433
cluster5_fase9,normalizar_datos_numericos_sqrt,-0.05073150876834007
cluster5_fase9,normalizar_datos_numericos_ln,-0.05052986108268151
cluster8_fase6,codificar_variables_categoricas_rango_alto_eliminar_columna,0.031299570627844706
cluster2_fase0,tratar_duplicados_eliminar,0.04299301944911254
cluster2_fase0,tratar_duplicados_None,0.04247904954931219
cluster3_fase0,tratar_duplicados_eliminar,0.0830287842047978
cluster3_fase0,tratar_duplicados_None,0.08329434202330485
cluster3_fase5,codificar_variables_categoricas_rango_medio_eliminar_variable,0.07816740789134977
cluster3_fase5,codificar_variables_categoricas_rango_medio_frequency_encoding,0.07856175075999944
cluster0_fase1,codificar_variables_binarias_label_encoding,-0.17240276087777803
cluster0_fase1,codificar_variables_binarias_None,-0.1736993877092315
cluster6_fase10,crear_nueva_variable_None,-0.10257680466560452
cluster6_fase10,crear_nueva_variable_llm_qwen2.5_coder:7b,-0.10292059461575484
cluster6_fase10,crear_nueva_variable_llm_deepseek_r1:8b,-0.14176360674880192
cluster6_fase10,crear_nueva_variable_llm_llama3.1:8b,-0.19461657097163673
cluster4_fase4,codificar_variables_categoricas_rango_bajo_label_encoding,0.12750392750912454
cluster4_fase4,codificar_variables_categoricas_rango_bajo_None,0.12750392092600002
cluster4_fase4,codificar_variables_categoricas_rango_bajo_one_hot_encoding,0.12750392598183385
cluster5_fase4,codificar_variables_categoricas_rango_bajo_label_encoding,-0.03153457850417508
cluster5_fase4,codificar_variables_categoricas_rango_bajo_None,-0.031418498151168026
cluster5_fase4,codificar_variables_categoricas_rango_bajo_one_hot_encoding,-0.03113982036141065
cluster5_fase3,tratar_faltantes_strings_etiqueta_desconocido,-0.02800324553577694
cluster5_fase3,tratar_faltantes_strings_eliminar,-0.027631483105231527
cluster5_fase3,tratar_faltantes_strings_moda,-0.028232124119829484
cluster5_fase3,tratar_faltantes_strings_aleatorio,-0.027012388097089942
cluster5_fase13,clasificacion_random_forest,-1.4499999999999986
cluster5_fase13,clasificacion_linear_discriminant_analysis,-0.787804672552996
cluster5_fase13,clasificacion_multinomial_nb,-1.0425562416766043
cluster5_fase13,clasificacion_svc,-0.06371732631140176
cluster5_fase13,clasificacion_quadratic_discriminant_analysis,-1.4499999999999986
cluster5_fase13,clasificacion_ridge_classifier,-0.2486773965916385
cluster5_fase13,clasificacion_knn,-0.2880390471292693
cluster5_fase13,clasificacion_logistic_regression,-0.4514419798220885
cluster5_fase13,clasificacion_ada_boost,-1.081609006196052
cluster5_fase13,clasificacion_linear_svc,-0.2966874455723086
cluster5_fase13,clasificacion_sgd_classifier,-1.0399684351432568
cluster5_fase13,clasificacion_gradient_boosting,-1.4499999999999986
cluster5_fase13,clasificacion_decision_tree,-0.12678816150891903
cluster5_fase13,clasificacion_mlp_classifier,-0.8222384005316267
cluster5_fase13,clasificacion_hist_gradient_boosting,-1.4499999999999986
cluster5_fase13,clasificacion_gaussian_nb,-0.16268030396275185
cluster5_fase15,clustering_kmeans,-0.026841659798397435
cluster5_fase15,clustering_dbscan,-0.10895792565362745
cluster5_fase15,clustering_mean_shift,-0.42999571528417985
cluster5_fase15,clustering_spectral_clustering,-1.0160109665982633
cluster5_fase15,clustering_birch,-0.33504726537104756
