estado,accion,q_value
cluster2_fase15,clustering_kmeans,-0.4093042810584473
cluster2_fase15,clustering_dbscan,-1.0931438004434395
cluster2_fase15,clustering_mean_shift,-0.9342587339262198
cluster2_fase15,clustering_spectral_clustering,-1.2699999999999987
cluster2_fase15,clustering_birch,-0.9962491201834964
cluster2_fase15,clustering_agglomerative_clustering,-1.2699999999999987
cluster5_fase8,escalar_datos_numericos_None,-0.045474661944172615
cluster5_fase8,escalar_datos_numericos_max_abs_scaler,-0.04522695187384176
cluster5_fase8,escalar_datos_numericos_robust_scaler,-0.04550594203481253
cluster5_fase8,escalar_datos_numericos_standard_scaler,-0.0454988667237516
cluster5_fase8,escalar_datos_numericos_min_max,-0.045215853752950286
cluster1_fase2,tratar_faltantes_numericos_mediana,-0.7589192908678891
cluster1_fase2,tratar_faltantes_numericos_None,-0.7588964424158978
cluster1_fase2,tratar_faltantes_numericos_eliminar,-0.7588797078306386
cluster1_fase2,tratar_faltantes_numericos_moda,-0.7589188407919784
cluster1_fase2,tratar_faltantes_numericos_aleatorio,-0.7589301778816921
cluster1_fase2,tratar_faltantes_numericos_media_geometrica,-0.7589155712058904
cluster1_fase2,tratar_faltantes_numericos_media,-0.7589348451586079
cluster1_fase1,codificar_variables_binarias_label_encoding,-0.7155432931446093
cluster1_fase1,codificar_variables_binarias_None,-0.715538056532095
cluster4_fase0,tratar_duplicados_eliminar,0.10078135848556354
cluster4_fase0,tratar_duplicados_None,0.10078135747817751
cluster5_fase14,regresion_random_forest,-1.3129545742692477
cluster5_fase14,regresion_arbol_decision,-0.21562201198471054
cluster5_fase14,regresion_lasso,-0.24641288161107813
cluster5_fase14,regresion_ada_boost,-0.9092357009636456
cluster5_fase14,regresion_lineal,-0.32657692044572384
cluster5_fase14,regresion_knn,-0.2917321756866832
cluster5_fase14,regresion_ridge,-0.22131242328131653
cluster5_fase14,regresion_elasticnet,-0.30251212909827035
cluster5_fase14,regresion_svr,-0.3211186467119286
cluster5_fase14,regresion_mlp_regressor,-0.8720932212991229
cluster5_fase14,regresion_gradient_boosting,-1.3254337454316238
cluster3_fase8,escalar_datos_numericos_None,0.08916673162675692
cluster3_fase8,escalar_datos_numericos_max_abs_scaler,0.08725455261808097
cluster3_fase8,escalar_datos_numericos_robust_scaler,0.08988989626396002
cluster3_fase8,escalar_datos_numericos_standard_scaler,0.08853578326497158
cluster3_fase8,escalar_datos_numericos_min_max,0.08390073811162532
cluster2_fase1,codificar_variables_binarias_label_encoding,0.04605479987302929
cluster2_fase1,codificar_variables_binarias_None,0.047299928670561105
cluster7_fase1,codificar_variables_binarias_label_encoding,0.0
cluster7_fase1,codificar_variables_binarias_None,0.0
cluster3_fase6,codificar_variables_categoricas_rango_alto_eliminar_columna,0.08119102761425785
cluster0_fase2,tratar_faltantes_numericos_mediana,-0.18472636114199892
cluster0_fase2,tratar_faltantes_numericos_None,-0.1879177506711102
cluster0_fase2,tratar_faltantes_numericos_eliminar,-0.18720617354291472
cluster0_fase2,tratar_faltantes_numericos_moda,-0.18156585400600572
cluster0_fase2,tratar_faltantes_numericos_aleatorio,-0.18097804043608204
cluster0_fase2,tratar_faltantes_numericos_media_geometrica,-0.18348857368114496
cluster0_fase2,tratar_faltantes_numericos_media,-0.18606364367722128
cluster4_fase7,tratar_outliers_numericos_moda,0.1521006388961102
cluster4_fase7,tratar_outliers_numericos_media,0.15210063460924605
cluster4_fase7,tratar_outliers_numericos_None,0.15210063927216852
cluster4_fase7,tratar_outliers_numericos_eliminar,0.15210062565937038
cluster4_fase7,tratar_outliers_numericos_media_geometrica,0.152100620056851
cluster4_fase7,tratar_outliers_numericos_aleatorio,0.15210062861671675
cluster4_fase7,tratar_outliers_numericos_mediana,0.152100625864522
cluster0_fase12,deepseek_r1:8b,-0.48802193033866276
cluster0_fase12,qwen2.5_coder:7b,-0.47133531899335307
cluster0_fase12,llama3.1:8b,-0.47582578135857406
cluster0_fase12,ninguno,-0.45753848596625507
cluster6_fase1,codificar_variables_binarias_label_encoding,-0.033099063558028254
cluster6_fase1,codificar_variables_binarias_None,-0.03309260322250689
cluster8_fase11,seleccionar_variables_mutual_info_50,-0.1380845589570516
cluster8_fase11,seleccionar_variables_mutual_info_25,-0.053093172352201845
cluster8_fase11,seleccionar_variables_pca_90,-0.4159158055367504
cluster8_fase11,seleccionar_variables_pca_99,-0.2636680245059693
cluster8_fase11,seleccionar_variables_llm_qwen2.5_coder:7b,-0.025125778058600487
cluster8_fase11,seleccionar_variables_umap_80,-0.3358314807367018
cluster8_fase11,seleccionar_variables_llm_deepseek_r1:8b,-0.042573488582103615
cluster8_fase11,seleccionar_variables_mutual_info_75,-0.01155295563128716
cluster8_fase11,seleccionar_variables_pca_95,-0.05140194718996245
cluster8_fase11,seleccionar_variables_llm_llama3.1:8b,-0.03771715016109803
cluster8_fase11,seleccionar_variables_select_from_model,-0.2804763562925825
cluster8_fase11,seleccionar_variables_umap_50,-0.22057345914907955
cluster8_fase11,seleccionar_variables_umap_20,-0.44278730587193427
cluster8_fase11,seleccionar_variables_None,-0.008832691500815976
cluster8_fase8,escalar_datos_numericos_None,0.04070251414739939
cluster8_fase8,escalar_datos_numericos_max_abs_scaler,0.03885036071953503
cluster8_fase8,escalar_datos_numericos_robust_scaler,0.03397718091868751
cluster8_fase8,escalar_datos_numericos_standard_scaler,0.03772778019601687
cluster8_fase8,escalar_datos_numericos_min_max,0.03795220280415615
cluster9_fase7,tratar_outliers_numericos_moda,0.0
cluster9_fase7,tratar_outliers_numericos_media,0.0
cluster9_fase7,tratar_outliers_numericos_None,0.0
cluster9_fase7,tratar_outliers_numericos_eliminar,0.0
cluster9_fase7,tratar_outliers_numericos_media_geometrica,0.0
cluster9_fase7,tratar_outliers_numericos_aleatorio,0.0
cluster9_fase7,tratar_outliers_numericos_mediana,0.0
cluster7_fase5,codificar_variables_categoricas_rango_medio_eliminar_variable,0.0
cluster7_fase5,codificar_variables_categoricas_rango_medio_frequency_encoding,0.0
cluster5_fase0,tratar_duplicados_eliminar,-0.016413418683935335
cluster5_fase0,tratar_duplicados_None,-0.01647654250427761
cluster4_fase10,crear_nueva_variable_None,0.1814423653168189
cluster4_fase10,crear_nueva_variable_llm_qwen2.5_coder:7b,0.00926269345675399
cluster4_fase10,crear_nueva_variable_llm_deepseek_r1:8b,-0.13311661584408294
cluster4_fase10,crear_nueva_variable_llm_llama3.1:8b,-0.26190905199459474
cluster9_fase2,tratar_faltantes_numericos_mediana,0.0
cluster9_fase2,tratar_faltantes_numericos_eliminar,0.0
cluster9_fase2,tratar_faltantes_numericos_None,0.0
cluster9_fase2,tratar_faltantes_numericos_moda,0.0
cluster9_fase2,tratar_faltantes_numericos_aleatorio,0.0
cluster9_fase2,tratar_faltantes_numericos_media_geometrica,0.0
cluster9_fase2,tratar_faltantes_numericos_media,0.0
cluster4_fase8,escalar_datos_numericos_None,0.16131209380700257
cluster4_fase8,escalar_datos_numericos_max_abs_scaler,-0.9692451042785808
cluster4_fase8,escalar_datos_numericos_robust_scaler,-0.8863278995791815
cluster4_fase8,escalar_datos_numericos_standard_scaler,-1.4153511791991933
cluster4_fase8,escalar_datos_numericos_min_max,-1.09511771540832
cluster6_fase2,tratar_faltantes_numericos_mediana,-0.035226088327708155
cluster6_fase2,tratar_faltantes_numericos_None,-0.03579264046421106
cluster6_fase2,tratar_faltantes_numericos_eliminar,-0.03521312037822415
cluster6_fase2,tratar_faltantes_numericos_moda,-0.03504825200271582
cluster6_fase2,tratar_faltantes_numericos_aleatorio,-0.03513045926114883
cluster6_fase2,tratar_faltantes_numericos_media_geometrica,-0.03573624467730559
cluster6_fase2,tratar_faltantes_numericos_media,-0.035026498401073414
cluster0_fase15,clustering_kmeans,-0.8856925565770345
cluster0_fase15,clustering_dbscan,-1.0180293636095215
cluster0_fase15,clustering_mean_shift,-0.9290504169370187
cluster0_fase15,clustering_spectral_clustering,-1.1845007713330296
cluster0_fase15,clustering_birch,-1.1069219843511346
cluster0_fase15,clustering_agglomerative_clustering,-0.7786199376510677
cluster4_fase2,tratar_faltantes_numericos_mediana,0.11335790441389079
cluster4_fase2,tratar_faltantes_numericos_None,0.11335790670531048
cluster4_fase2,tratar_faltantes_numericos_eliminar,0.11335791562432786
cluster4_fase2,tratar_faltantes_numericos_moda,0.11335791173808221
cluster4_fase2,tratar_faltantes_numericos_aleatorio,0.11335790908306691
cluster4_fase2,tratar_faltantes_numericos_media_geometrica,0.11335791244485006
cluster4_fase2,tratar_faltantes_numericos_media,0.11335787859871545
cluster2_fase5,codificar_variables_categoricas_rango_medio_eliminar_variable,0.07215508565882225
cluster2_fase5,codificar_variables_categoricas_rango_medio_frequency_encoding,0.07206113335959817
cluster6_fase9,normalizar_datos_numericos_inverso,-0.07928056408403061
cluster6_fase9,normalizar_datos_numericos_z_score,-0.15782702026798903
cluster6_fase9,normalizar_datos_numericos_box_cox,-0.09473757304274386
cluster6_fase9,normalizar_datos_numericos_cuadrado,-0.09223675826690857
cluster6_fase9,normalizar_datos_numericos_None,-0.09063325511428413
cluster6_fase9,normalizar_datos_numericos_sqrt,-0.09384463716552223
cluster6_fase9,normalizar_datos_numericos_ln,-0.08732129257584254
cluster7_fase6,codificar_variables_categoricas_rango_alto_eliminar_columna,0.0
cluster7_fase7,tratar_outliers_numericos_moda,0.0
cluster7_fase7,tratar_outliers_numericos_media,0.0
cluster7_fase7,tratar_outliers_numericos_None,0.0
cluster7_fase7,tratar_outliers_numericos_eliminar,0.0
cluster7_fase7,tratar_outliers_numericos_media_geometrica,0.0
cluster7_fase7,tratar_outliers_numericos_aleatorio,0.0
cluster7_fase7,tratar_outliers_numericos_mediana,0.0
cluster9_fase6,codificar_variables_categoricas_rango_alto_eliminar_columna,0.0
cluster1_fase7,tratar_outliers_numericos_moda,-1.017964570824697
cluster1_fase7,tratar_outliers_numericos_media,-1.0181816683678386
cluster1_fase7,tratar_outliers_numericos_None,-1.017963385343047
cluster1_fase7,tratar_outliers_numericos_eliminar,-1.018019696751138
cluster1_fase7,tratar_outliers_numericos_media_geometrica,-1.0180377903514055
cluster1_fase7,tratar_outliers_numericos_aleatorio,-1.0179012592237127
cluster1_fase7,tratar_outliers_numericos_mediana,-1.0179220799954336
cluster5_fase11,seleccionar_variables_mutual_info_50,-0.14932255953320037
cluster5_fase11,seleccionar_variables_mutual_info_25,-0.07442223169633216
cluster5_fase11,seleccionar_variables_pca_90,-0.1803283828080758
cluster5_fase11,seleccionar_variables_llm_qwen2.5_coder:7b,-0.060238626814356155
cluster5_fase11,seleccionar_variables_pca_99,-0.3760698501426771
cluster5_fase11,seleccionar_variables_umap_80,-0.5244985962669301
cluster5_fase11,seleccionar_variables_llm_deepseek_r1:8b,-0.058274982613506644
cluster5_fase11,seleccionar_variables_mutual_info_75,-0.15204927462110657
cluster5_fase11,seleccionar_variables_pca_95,-0.3346958159006198
cluster5_fase11,seleccionar_variables_llm_llama3.1:8b,-0.059909316220279646
cluster5_fase11,seleccionar_variables_select_from_model,-0.11737722727954102
cluster5_fase11,seleccionar_variables_umap_50,-0.27934182282743303
cluster5_fase11,seleccionar_variables_umap_20,-0.3769053464323856
cluster5_fase11,seleccionar_variables_None,-0.05980518190809815
cluster8_fase15,clustering_dbscan,-0.644599458723023
cluster8_fase15,clustering_mean_shift,-0.8345052399169087
cluster8_fase15,clustering_spectral_clustering,-1.0468091020198937
cluster8_fase15,clustering_birch,-0.7452370714185248
cluster8_fase15,clustering_kmeans,-0.1604071451658002
cluster8_fase15,clustering_agglomerative_clustering,-0.5047091665599268
cluster9_fase12,deepseek_r1:8b,0.0
cluster9_fase12,qwen2.5_coder:7b,0.0
cluster9_fase12,llama3.1:8b,0.0
cluster9_fase12,ninguno,0.0
cluster1_fase6,codificar_variables_categoricas_rango_alto_eliminar_columna,-0.959794223777589
cluster3_fase15,clustering_kmeans,-0.2191827212311958
cluster3_fase15,clustering_dbscan,-0.5563769913430345
cluster3_fase15,clustering_mean_shift,-0.7316495787463583
cluster3_fase15,clustering_spectral_clustering,-0.9728968850344555
cluster3_fase15,clustering_birch,-0.42487381560208926
cluster3_fase15,clustering_agglomerative_clustering,-0.28243048946489707
cluster9_fase1,codificar_variables_binarias_label_encoding,0.0
cluster9_fase1,codificar_variables_binarias_None,0.0
cluster4_fase13,clasificacion_random_forest,-1.449986216864577
cluster4_fase13,clasificacion_linear_discriminant_analysis,-1.449986216864577
cluster4_fase13,clasificacion_svc,-1.449986216864577
cluster4_fase13,clasificacion_quadratic_discriminant_analysis,-1.449986216864577
cluster4_fase13,clasificacion_ridge_classifier,0.11331312440407272
cluster4_fase13,clasificacion_logistic_regression,0.18346955767267523
cluster4_fase13,clasificacion_linear_svc,0.16864177519421192
cluster4_fase13,clasificacion_sgd_classifier,0.05039822724137221
cluster4_fase13,clasificacion_decision_tree,0.21644468814964066
cluster4_fase13,clasificacion_knn,0.14416578546537884
cluster4_fase13,clasificacion_mlp_classifier,-1.449986216864577
cluster2_fase13,clasificacion_random_forest,-1.075700690213326
cluster2_fase13,clasificacion_linear_discriminant_analysis,-0.7708198455258787
cluster2_fase13,clasificacion_svc,-1.1957337603526477
cluster2_fase13,clasificacion_quadratic_discriminant_analysis,-1.0473137919300144
cluster2_fase13,clasificacion_multinomial_nb,-0.9920433196469498
cluster2_fase13,clasificacion_ridge_classifier,-0.6265069132194179
cluster2_fase13,clasificacion_logistic_regression,-0.07050013512508954
cluster2_fase13,clasificacion_ada_boost,-0.9787082428929496
cluster2_fase13,clasificacion_sgd_classifier,-1.0775202492403684
cluster2_fase13,clasificacion_linear_svc,-1.0000333032177373
cluster2_fase13,clasificacion_mlp_classifier,-0.8296277289644151
cluster2_fase13,clasificacion_decision_tree,-0.35690972355860495
cluster2_fase13,clasificacion_gradient_boosting,-1.4499999999999986
cluster2_fase13,clasificacion_knn,-1.4499999999999986
cluster2_fase13,clasificacion_hist_gradient_boosting,-1.4499999999999986
cluster2_fase13,clasificacion_gaussian_nb,-0.0436060714517605
cluster7_fase4,codificar_variables_categoricas_rango_bajo_label_encoding,0.0
cluster7_fase4,codificar_variables_categoricas_rango_bajo_None,0.0
cluster7_fase4,codificar_variables_categoricas_rango_bajo_one_hot_encoding,0.0
cluster6_fase14,regresion_random_forest,-1.4130320371283887
cluster6_fase14,regresion_arbol_decision,0.22680424120637702
cluster6_fase14,regresion_lasso,-0.04508959792905305
cluster6_fase14,regresion_ada_boost,-0.9970293249699623
cluster6_fase14,regresion_lineal,0.05122069835651721
cluster6_fase14,regresion_knn,0.17194087480085665
cluster6_fase14,regresion_elasticnet,0.11674086789850957
cluster6_fase14,regresion_ridge,-0.14609500001952955
cluster6_fase14,regresion_svr,-0.3084255031359182
cluster6_fase14,regresion_mlp_regressor,-0.20672435587845508
cluster6_fase14,regresion_gradient_boosting,-1.4499999999999986
cluster9_fase9,normalizar_datos_numericos_inverso,0.0
cluster9_fase9,normalizar_datos_numericos_z_score,0.0
cluster9_fase9,normalizar_datos_numericos_box_cox,-0.06765012299146973
cluster9_fase9,normalizar_datos_numericos_None,0.0
cluster9_fase9,normalizar_datos_numericos_cuadrado,0.0
cluster9_fase9,normalizar_datos_numericos_sqrt,0.0
cluster9_fase9,normalizar_datos_numericos_ln,0.0
cluster9_fase14,regresion_random_forest,-1.3763657052547222
cluster9_fase14,regresion_arbol_decision,-0.2356155374246454
cluster9_fase14,regresion_lasso,-0.23095318788384334
cluster9_fase14,regresion_ada_boost,-1.1941654003877324
cluster9_fase14,regresion_lineal,-0.37979375921553865
cluster9_fase14,regresion_knn,-0.26401458463302385
cluster9_fase14,regresion_elasticnet,-0.2251602769148058
cluster9_fase14,regresion_ridge,-0.15005918732594664
cluster9_fase14,regresion_svr,-0.7274982412323215
cluster9_fase14,regresion_mlp_regressor,-0.42090675126545285
cluster9_fase14,regresion_gradient_boosting,-1.4499999999999986
cluster9_fase11,seleccionar_variables_mutual_info_50,-0.1132535109560827
cluster9_fase11,seleccionar_variables_mutual_info_25,-0.07752835335276173
cluster9_fase11,seleccionar_variables_pca_90,-1.4499999999999986
cluster9_fase11,seleccionar_variables_llm_qwen2.5_coder:7b,0.0
cluster9_fase11,seleccionar_variables_pca_99,-1.4499999999999986
cluster9_fase11,seleccionar_variables_umap_80,-0.7327776456344374
cluster9_fase11,seleccionar_variables_llm_deepseek_r1:8b,-0.07197437464233808
cluster9_fase11,seleccionar_variables_mutual_info_75,-0.161651435106193
cluster9_fase11,seleccionar_variables_pca_95,-0.23841285259151043
cluster9_fase11,seleccionar_variables_llm_llama3.1:8b,0.0
cluster9_fase11,seleccionar_variables_select_from_model,-0.13456083628594578
cluster9_fase11,seleccionar_variables_umap_50,-0.49318750491404795
cluster9_fase11,seleccionar_variables_umap_20,-0.601373440243069
cluster9_fase11,seleccionar_variables_None,0.0
cluster1_fase5,codificar_variables_categoricas_rango_medio_eliminar_variable,-0.9050259379652879
cluster1_fase5,codificar_variables_categoricas_rango_medio_frequency_encoding,-0.9050506054437639
cluster8_fase5,codificar_variables_categoricas_rango_medio_eliminar_variable,0.027777190046315722
cluster8_fase5,codificar_variables_categoricas_rango_medio_frequency_encoding,0.027324245886654556
cluster2_fase6,codificar_variables_categoricas_rango_alto_eliminar_columna,0.07695329372830191
cluster4_fase5,codificar_variables_categoricas_rango_medio_eliminar_variable,0.13522575330677117
cluster4_fase5,codificar_variables_categoricas_rango_medio_frequency_encoding,0.13522574787070804
cluster8_fase3,tratar_faltantes_strings_etiqueta_desconocido,0.016394636179131845
cluster8_fase3,tratar_faltantes_strings_eliminar,0.016032597767567585
cluster8_fase3,tratar_faltantes_strings_moda,0.015391726305241963
cluster8_fase3,tratar_faltantes_strings_aleatorio,0.015752050295352146
cluster0_fase5,codificar_variables_categoricas_rango_medio_eliminar_variable,-0.21518307803817377
cluster0_fase5,codificar_variables_categoricas_rango_medio_frequency_encoding,-0.21454766923475352
cluster9_fase4,codificar_variables_categoricas_rango_bajo_label_encoding,0.0
cluster9_fase4,codificar_variables_categoricas_rango_bajo_None,0.0
cluster9_fase4,codificar_variables_categoricas_rango_bajo_one_hot_encoding,0.0
cluster5_fase2,tratar_faltantes_numericos_mediana,-0.021299098789097685
cluster5_fase2,tratar_faltantes_numericos_eliminar,-0.021988623365203176
cluster5_fase2,tratar_faltantes_numericos_None,-0.023135022184632568
cluster5_fase2,tratar_faltantes_numericos_moda,-0.023247912163603994
cluster5_fase2,tratar_faltantes_numericos_aleatorio,-0.020968982029360952
cluster5_fase2,tratar_faltantes_numericos_media_geometrica,-0.02297301859087319
cluster5_fase2,tratar_faltantes_numericos_media,-0.02263634291775349
cluster8_fase1,codificar_variables_binarias_label_encoding,0.008202735807812273
cluster8_fase1,codificar_variables_binarias_None,0.0075738987221458404
cluster4_fase1,codificar_variables_binarias_label_encoding,0.1068848171336214
cluster4_fase1,codificar_variables_binarias_None,0.1068848194021686
cluster3_fase4,codificar_variables_categoricas_rango_bajo_label_encoding,0.07734789473162935
cluster3_fase4,codificar_variables_categoricas_rango_bajo_None,0.07700074465806177
cluster3_fase4,codificar_variables_categoricas_rango_bajo_one_hot_encoding,0.076598699893403
cluster8_fase12,deepseek_r1:8b,-0.1079991094423501
cluster8_fase12,qwen2.5_coder:7b,-0.10745661009571889
cluster8_fase12,llama3.1:8b,-0.09755179016594626
cluster8_fase12,ninguno,-0.10923143146417448
cluster5_fase1,codificar_variables_binarias_label_encoding,-0.01891943092001117
cluster5_fase1,codificar_variables_binarias_None,-0.018197048262898086
